Date,Open,High,Low,Close,Adj Close,Volume
2004-11-25,308.500000,310.750000,301.388000,1216.052002,304.013000,1101988
2004-11-29,304.000000,312.000000,302.500000,1243.552002,310.888000,1136948
2004-11-30,311.500000,321.750000,311.500000,1275.000000,318.750000,1552888
2004-12-01,320.000000,320.000000,314.750000,1263.552002,315.888000,1606424
2004-12-02,317.500000,318.750000,309.774994,1242.447998,310.612000,1485788
2004-12-03,311.750000,313.612000,305.524994,1235.348022,308.837006,1630688
2004-12-06,313.750000,313.750000,302.200012,1213.751953,303.437988,2057420
2004-12-07,304.750000,308.200012,303.500000,1216.947998,304.237000,1514252
2004-12-08,302.500000,306.475006,298.250000,1198.447998,299.612000,1461080
2004-12-09,301.250000,303.975006,301.250000,1210.500000,302.625000,737620
2004-12-10,305.000000,309.174988,303.524994,1225.400024,306.350006,1061756
2004-12-13,307.000000,310.750000,306.537994,1236.447998,309.112000,833852
2004-12-14,309.750000,310.750000,307.500000,1232.151978,308.037994,349048
2004-12-15,309.424988,313.725006,308.750000,1246.300049,311.575012,690940
2004-12-16,312.750000,316.250000,309.799988,1261.751953,315.437988,726644
2004-12-17,316.000000,318.250000,313.000000,1257.552002,314.388000,831592
2004-12-20,315.000000,317.000000,314.000000,1260.052002,315.013000,395756
2004-12-21,316.250000,319.037994,315.750000,1272.348022,318.087006,454608
2004-12-22,319.274994,319.500000,307.500000,1241.552002,310.388000,1358400
2004-12-23,310.000000,312.000000,306.763000,1230.552002,307.638000,523224
2004-12-24,309.549988,318.450012,306.000000,1270.199951,317.549988,1229468
2004-12-27,315.000000,321.250000,313.750000,1269.947998,317.487000,723736
2004-12-28,317.500000,328.700012,317.500000,1309.900024,327.475006,1555716
2004-12-29,329.500000,334.000000,328.250000,1318.000000,329.500000,1078016
2004-12-30,330.000000,332.475006,323.062012,1297.900024,324.475006,776900
2004-12-31,327.000000,334.500000,323.062012,1335.500000,333.875000,916124
2005-01-03,337.450012,339.500000,334.562012,1353.199951,338.299988,592600
2005-01-04,337.687988,339.000000,333.500000,1340.348022,335.087006,656328
2005-01-05,332.500000,334.524994,320.250000,1324.800049,331.200012,1834848
2005-01-06,331.750000,336.250000,323.037994,1319.900024,329.975006,1720820
2005-01-07,332.500000,336.174988,327.774994,1339.400024,334.850006,1313588
2005-01-10,337.500000,340.250000,330.375000,1328.500000,332.125000,1221288
2005-01-11,333.000000,334.450012,325.000000,1313.552002,328.388000,1536092
2005-01-12,332.500000,341.950012,321.812012,1297.199951,324.299988,3929632
2005-01-13,332.250000,333.750000,318.024994,1293.052002,323.263000,6864716
2005-01-14,326.250000,329.500000,319.737000,1296.947998,324.237000,3323432
2005-01-17,326.263000,329.700012,310.337006,1261.300049,315.325012,2874204
2005-01-18,318.500000,321.250000,314.500000,1263.552002,315.888000,1419308
2005-01-19,317.500000,318.250000,312.812012,1254.699951,313.674988,915436
2005-01-20,313.750000,315.000000,307.500000,1241.500000,310.375000,1191656
2005-01-24,311.250000,312.250000,303.750000,1219.599976,304.899994,1034604
2005-01-25,304.000000,309.500000,301.250000,1234.699951,308.674988,984184
2005-01-27,310.000000,313.250000,309.000000,1239.500000,309.875000,841012
2005-01-28,311.250000,323.750000,311.000000,1289.800049,322.450012,1467796
2005-01-31,323.737000,328.000000,322.750000,1300.651978,325.162994,1310100
2005-02-01,326.250000,330.250000,322.000000,1315.900024,328.975006,2076476
2005-02-02,329.250000,330.750000,325.312012,1305.651978,326.412994,1070364
2005-02-03,327.250000,328.500000,325.299988,1309.651978,327.412994,720496
2005-02-04,327.500000,330.462006,325.500000,1306.552002,326.638000,417084
2005-02-07,328.750000,332.000000,325.250000,1311.099976,327.774994,715844
2005-02-08,328.000000,330.799988,326.774994,1319.699951,329.924988,605176
2005-02-09,330.562012,335.875000,330.000000,1332.400024,333.100006,1092196
2005-02-10,332.524994,335.812012,330.225006,1333.400024,333.350006,672520
2005-02-11,336.274994,346.250000,336.274994,1381.848022,345.462006,1839532
2005-02-14,350.000000,355.000000,347.750000,1407.199951,351.799988,1375092
2005-02-15,353.000000,353.000000,343.312012,1381.751953,345.437988,704840
2005-02-16,347.500000,348.975006,340.500000,1368.000000,342.000000,752252
2005-02-17,343.250000,346.225006,339.500000,1381.000000,345.250000,966852
2005-02-18,345.250000,347.875000,340.000000,1373.300049,343.325012,503476
2005-02-21,342.500000,343.674988,340.424988,1365.848022,341.462006,250812
2005-02-22,342.000000,342.000000,337.774994,1363.000000,340.750000,456828
2005-02-23,341.250000,345.500000,338.787994,1376.699951,344.174988,775432
2005-02-24,345.000000,349.362000,340.750000,1370.151978,342.537994,1680388
2005-02-25,344.924988,345.450012,338.250000,1364.300049,341.075012,962756
2005-02-28,341.250000,346.062012,334.774994,1380.900024,345.225006,1368924
2005-03-01,344.500000,346.250000,337.774994,1355.800049,338.950012,1013340
2005-03-02,339.750000,342.950012,339.750000,1367.800049,341.950012,346688
2005-03-03,342.500000,348.750000,341.000000,1387.800049,346.950012,490508
2005-03-04,349.075012,350.500000,345.888000,1391.151978,347.787994,695204
2005-03-07,349.375000,352.000000,348.750000,1400.900024,350.225006,711312
2005-03-08,350.000000,355.250000,348.899994,1414.947998,353.737000,847956
2005-03-09,352.500000,356.700012,348.899994,1408.599976,352.149994,1009812
2005-03-10,350.500000,352.750000,348.787994,1405.447998,351.362000,472420
2005-03-11,352.250000,358.750000,351.500000,1428.848022,357.212006,781408
2005-03-14,360.000000,365.500000,355.013000,1452.300049,363.075012,1004476
2005-03-15,363.750000,364.500000,358.750000,1438.300049,359.575012,724460
2005-03-16,360.000000,366.250000,360.000000,1451.651978,362.912994,708340
2005-03-17,361.250000,368.500000,352.562012,1463.151978,365.787994,1168304
2005-03-18,364.924988,367.513000,356.787994,1468.099976,367.024994,992800
2005-03-21,367.750000,368.750000,360.750000,1452.199951,363.049988,774640
2005-03-22,363.750000,364.250000,360.000000,1442.248047,360.562012,592532
2005-03-23,361.250000,362.500000,353.049988,1420.199951,355.049988,729096
2005-03-24,356.250000,357.000000,345.250000,1385.500000,346.375000,911184
2005-03-28,347.500000,352.000000,346.250000,1391.500000,347.875000,647696
2005-03-29,348.975006,348.975006,341.000000,1370.199951,342.549988,539936
2005-03-30,343.250000,350.750000,340.000000,1389.199951,347.299988,716504
2005-03-31,350.000000,361.250000,349.399994,1432.751953,358.187988,959448
2005-04-01,357.500000,363.250000,333.112000,1446.947998,361.737000,874744
2005-04-04,362.500000,364.000000,334.750000,1426.651978,356.662994,721760
2005-04-05,357.500000,360.625000,354.250000,1426.400024,356.600006,661284
2005-04-06,357.500000,361.000000,355.024994,1440.848022,360.212006,339120
2005-04-07,362.250000,362.250000,355.500000,1424.947998,356.237000,469424
2005-04-08,356.750000,358.725006,347.524994,1395.052002,348.763000,703752
2005-04-11,348.763000,348.763000,340.000000,1363.199951,340.799988,518828
2005-04-12,341.375000,346.250000,340.750000,1382.348022,345.587006,504216
2005-04-13,347.500000,351.250000,346.799988,1400.500000,350.125000,738472
2005-04-15,337.250000,339.750000,328.750000,1319.000000,329.750000,1920252
2005-04-18,328.750000,337.250000,323.750000,1320.199951,330.049988,1158780
2005-04-19,327.500000,337.174988,295.000000,1209.751953,302.437988,5905024
2005-04-20,297.250000,297.250000,272.750000,1115.651978,278.912994,11054472
2005-04-21,278.750000,286.975006,277.500000,1142.199951,285.549988,2874268
2005-04-22,288.774994,292.612000,286.287994,1166.348022,291.587006,2470184
2005-04-25,289.750000,291.750000,287.125000,1157.947998,289.487000,1062364
2005-04-26,287.000000,290.750000,284.250000,1140.651978,285.162994,673340
2005-04-27,282.500000,282.500000,277.774994,1118.400024,279.600006,1059488
2005-04-28,279.500000,281.500000,275.250000,1113.699951,278.424988,970704
2005-04-29,278.250000,286.000000,278.250000,1130.248047,282.562012,1970668
2005-05-02,282.500000,289.475006,279.549988,1129.000000,282.250000,976424
2005-05-03,282.250000,283.750000,276.274994,1108.199951,277.049988,927308
2005-05-04,278.000000,281.212006,277.049988,1120.699951,280.174988,774692
2005-05-05,282.225006,287.437988,281.975006,1136.699951,284.174988,1170536
2005-05-06,284.975006,293.000000,283.075012,1167.052002,291.763000,1126652
2005-05-09,292.875000,295.487000,291.774994,1172.400024,293.100006,717512
2005-05-10,294.674988,294.674988,286.674988,1151.699951,287.924988,1405740
2005-05-11,287.024994,288.700012,284.725006,1150.900024,287.725006,554604
2005-05-12,287.487000,290.299988,285.875000,1146.447998,286.612000,870260
2005-05-13,287.250000,287.750000,285.000000,1148.199951,287.049988,385932
2005-05-16,287.000000,289.750000,285.750000,1153.800049,288.450012,1332272
2005-05-17,290.325012,291.200012,286.049988,1150.000000,287.500000,697432
2005-05-18,286.250000,287.500000,280.625000,1144.300049,286.075012,870584
2005-05-19,289.000000,292.875000,288.250000,1162.400024,290.600006,502256
2005-05-20,290.924988,293.000000,285.250000,1168.248047,292.062012,390044
2005-05-23,292.500000,309.250000,292.500000,1224.300049,306.075012,1623312
2005-05-24,306.250000,308.500000,301.500000,1229.348022,307.337006,795316
2005-05-25,303.763000,317.500000,303.763000,1259.099976,314.774994,2163644
2005-05-26,313.750000,322.250000,312.787994,1284.500000,321.125000,1264040
2005-05-27,322.500000,324.750000,314.250000,1270.300049,317.575012,1088120
2005-05-30,317.500000,333.287994,313.750000,1319.500000,329.875000,2680868
2005-05-31,331.000000,335.987000,326.274994,1335.199951,333.799988,1726844
2005-06-01,332.450012,332.450012,324.500000,1304.099976,326.024994,1158016
2005-06-02,325.875000,327.750000,316.250000,1268.248047,317.062012,1459468
2005-06-03,317.062012,323.774994,315.250000,1292.248047,323.062012,1370296
2005-06-06,320.263000,325.149994,318.500000,1280.248047,320.062012,974128
2005-06-07,320.000000,321.250000,317.562012,1277.248047,319.312012,624380
2005-06-08,318.750000,323.850006,318.750000,1290.751953,322.687988,797288
2005-06-09,325.000000,325.000000,317.662994,1276.651978,319.162994,525524
2005-06-10,319.250000,325.200012,315.000000,1265.900024,316.475006,1317500
2005-06-13,318.250000,319.750000,315.350006,1271.300049,317.825012,439172
2005-06-14,317.750000,320.000000,315.000000,1264.199951,316.049988,517816
2005-06-15,316.850006,319.225006,316.562012,1271.900024,317.975006,386820
2005-06-16,319.450012,321.725006,316.000000,1277.151978,319.287994,716428
2005-06-17,321.174988,321.725006,315.774994,1266.900024,316.725006,585148
2005-06-20,317.500000,325.000000,317.500000,1296.552002,324.138000,835564
2005-06-21,322.475006,327.987000,320.524994,1303.848022,325.962006,1634260
2005-06-22,326.500000,334.350006,326.500000,1333.947998,333.487000,2173520
2005-06-23,333.750000,334.750000,325.812012,1306.552002,326.638000,730480
2005-06-24,325.750000,334.700012,322.750000,1327.099976,331.774994,1145824
2005-06-27,329.500000,332.500000,326.500000,1312.500000,328.125000,407028
2005-06-28,328.750000,332.250000,328.500000,1324.651978,331.162994,700892
2005-06-29,331.412994,339.500000,330.500000,1333.248047,333.312012,787308
2005-06-30,335.000000,339.750000,335.000000,1351.900024,337.975006,961596
2005-07-01,337.700012,340.000000,335.625000,1354.099976,338.524994,1248084
2005-07-04,337.250000,342.500000,328.138000,1358.151978,339.537994,432576
2005-07-05,338.500000,339.500000,328.312012,1320.751953,330.187988,557096
2005-07-06,330.000000,333.475006,328.250000,1319.500000,329.875000,400276
2005-07-07,331.138000,335.000000,325.250000,1309.552002,327.388000,634476
2005-07-08,327.375000,331.250000,322.875000,1312.099976,328.024994,756516
2005-07-11,331.000000,332.750000,328.125000,1327.248047,331.812012,630320
2005-07-12,327.500000,330.000000,318.500000,1285.500000,321.375000,1290764
2005-07-13,325.000000,325.500000,316.500000,1270.300049,317.575012,1170056
2005-07-14,319.750000,320.250000,304.774994,1224.552002,306.138000,1315064
2005-07-15,307.500000,315.174988,306.774994,1248.199951,312.049988,1722736
2005-07-18,319.250000,335.299988,319.250000,1321.000000,330.250000,2020668
2005-07-19,330.000000,335.250000,327.500000,1317.151978,329.287994,713664
2005-07-20,332.250000,333.000000,326.250000,1308.000000,327.000000,412240
2005-07-21,327.500000,329.700012,320.250000,1290.248047,322.562012,574928
2005-07-22,322.375000,324.250000,318.000000,1293.699951,323.424988,655144
2005-07-25,325.000000,326.250000,319.250000,1283.199951,320.799988,465600
2005-07-26,320.000000,322.500000,314.875000,1264.751953,316.187988,773056
2005-07-27,322.500000,322.500000,316.750000,1284.599976,321.149994,269836
2005-07-29,315.000000,322.475006,315.000000,1269.151978,317.287994,1071728
2005-08-01,317.500000,320.950012,310.149994,1252.599976,313.149994,400284
2005-08-02,315.000000,324.712006,315.000000,1291.400024,322.850006,841888
2005-08-03,326.250000,327.187988,320.750000,1300.447998,325.112000,1389740
2005-08-04,330.000000,330.000000,322.250000,1294.599976,323.649994,914948
2005-08-05,326.312012,326.312012,319.037994,1285.248047,321.312012,406832
2005-08-08,321.250000,321.737000,318.500000,1280.151978,320.037994,485784
2005-08-09,321.250000,321.487000,316.250000,1284.500000,321.125000,1013060
2005-08-10,322.500000,328.774994,321.774994,1313.000000,328.250000,1286432
2005-08-11,325.462006,332.350006,325.462006,1311.800049,327.950012,593908
2005-08-12,330.674988,330.975006,318.750000,1282.900024,320.725006,563132
2005-08-16,321.250000,323.750000,316.274994,1269.400024,317.350006,580900
2005-08-17,317.250000,325.250000,316.000000,1298.199951,324.549988,607612
2005-08-18,326.250000,331.000000,326.250000,1313.699951,328.424988,975388
2005-08-19,328.375000,333.250000,328.000000,1326.500000,331.625000,664672
2005-08-22,332.500000,336.712006,328.000000,1316.699951,329.174988,787080
2005-08-23,314.075012,332.524994,314.075012,1316.552002,329.138000,705660
2005-08-24,328.000000,328.750000,321.750000,1300.248047,325.062012,518944
2005-08-25,327.450012,331.649994,324.500000,1322.052002,330.513000,545016
2005-08-26,331.250000,342.500000,331.250000,1364.300049,341.075012,1301260
2005-08-29,341.250000,341.500000,332.750000,1354.052002,338.513000,537168
2005-08-30,341.250000,347.750000,340.250000,1384.052002,346.013000,820388
2005-08-31,347.000000,354.000000,346.000000,1405.848022,351.462006,935856
2005-09-01,351.174988,358.000000,351.174988,1419.248047,354.812012,743900
2005-09-02,357.500000,360.000000,353.750000,1429.248047,357.312012,622832
2005-09-05,359.250000,366.700012,351.337006,1410.400024,352.600006,1097440
2005-09-06,353.750000,355.500000,346.750000,1397.651978,349.412994,829276
2005-09-08,349.750000,354.000000,348.750000,1404.099976,351.024994,430408
2005-09-09,351.750000,353.750000,344.250000,1392.000000,348.000000,577468
2005-09-12,350.138000,358.399994,350.138000,1427.400024,356.850006,824960
2005-09-13,357.500000,357.500000,352.774994,1418.099976,354.524994,352376
2005-09-14,352.774994,356.625000,347.000000,1399.552002,349.888000,552244
2005-09-15,350.625000,363.975006,350.500000,1450.348022,362.587006,1573680
2005-09-16,363.750000,365.975006,360.049988,1456.500000,364.125000,1014948
2005-09-19,365.000000,366.725006,361.250000,1453.199951,363.299988,586956
2005-09-20,363.750000,370.500000,358.888000,1470.552002,367.638000,984120
2005-09-21,362.649994,369.500000,357.649994,1453.052002,363.263000,1002476
2005-09-22,362.500000,363.263000,350.000000,1403.052002,350.763000,1123076
2005-09-23,356.250000,357.500000,351.750000,1411.400024,352.850006,634336
2005-09-26,355.200012,368.500000,351.399994,1466.400024,366.600006,420064
2005-09-27,367.500000,369.500000,362.500000,1461.651978,365.412994,1106700
2005-09-28,365.000000,368.750000,362.000000,1469.348022,367.337006,817536
2005-09-29,368.774994,372.812012,366.250000,1471.599976,367.899994,1375300
2005-09-30,368.975006,373.000000,366.000000,1481.248047,370.312012,748040
2005-10-03,372.500000,376.250000,370.500000,1497.052002,374.263000,617948
2005-10-04,374.274994,375.725006,370.725006,1489.199951,372.299988,1241956
2005-10-05,371.774994,372.799988,366.013000,1469.651978,367.412994,999888
2005-10-06,365.000000,365.000000,355.024994,1426.052002,356.513000,1323580
2005-10-07,358.750000,363.750000,353.750000,1445.447998,361.362000,1117028
2005-10-10,362.500000,365.125000,360.774994,1449.300049,362.325012,691984
2005-10-11,365.000000,368.500000,350.375000,1467.900024,366.975006,1921312
2005-10-13,370.000000,373.750000,358.000000,1437.651978,359.412994,2337512
2005-10-14,361.250000,363.000000,354.125000,1423.151978,355.787994,1061756
2005-10-17,372.500000,372.500000,355.750000,1433.848022,358.462006,1047216
2005-10-18,360.000000,365.625000,357.513000,1438.651978,359.662994,2024384
2005-10-19,360.000000,361.250000,343.500000,1402.300049,350.575012,1690440
2005-10-20,355.000000,358.750000,348.250000,1415.947998,353.987000,1271176
2005-10-21,353.750000,359.500000,351.750000,1429.199951,357.299988,861104
2005-10-24,360.024994,360.024994,350.250000,1406.599976,351.649994,739420
2005-10-25,353.500000,362.750000,351.500000,1442.651978,360.662994,533368
2005-10-26,360.000000,360.487000,354.524994,1421.699951,355.424988,560740
2005-10-27,356.250000,356.875000,350.000000,1406.400024,351.600006,680548
2005-10-28,350.000000,350.750000,339.250000,1362.300049,340.575012,662084
2005-10-31,341.888000,351.500000,337.750000,1400.248047,350.062012,440852
2005-11-02,352.750000,360.000000,347.087006,1425.500000,356.375000,450080
2005-11-07,357.500000,365.312012,353.774994,1458.651978,364.662994,322764
2005-11-08,367.500000,371.125000,367.500000,1475.151978,368.787994,546540
2005-11-09,370.000000,370.500000,362.524994,1456.500000,364.125000,519888
2005-11-10,364.500000,369.112000,364.500000,1469.052002,367.263000,559128
2005-11-11,368.750000,372.500000,367.750000,1484.447998,371.112000,1042468
2005-11-14,370.274994,378.500000,368.638000,1509.447998,377.362000,1210708
2005-11-16,377.750000,379.250000,373.750000,1511.599976,377.899994,1407156
2005-11-17,378.674988,379.475006,373.000000,1506.651978,376.662994,787032
2005-11-18,378.750000,382.750000,378.125000,1527.599976,381.899994,2229068
2005-11-21,383.149994,383.500000,377.013000,1518.552002,379.638000,644020
2005-11-22,378.750000,380.524994,372.037994,1498.552002,374.638000,508524
2005-11-23,375.000000,380.237000,375.000000,1516.348022,379.087006,589484
2005-11-24,380.000000,383.000000,379.950012,1523.552002,380.888000,413768
2005-11-25,382.500000,385.000000,380.000000,1532.947998,383.237000,770940
2005-11-28,383.987000,387.500000,383.987000,1547.348022,386.837006,875760
2005-11-29,386.375000,386.375000,380.500000,1542.947998,385.737000,281452
2005-11-30,386.250000,388.000000,378.750000,1519.000000,379.750000,431692
2005-12-01,380.000000,388.000000,379.049988,1549.000000,387.250000,442092
2005-12-02,389.388000,391.950012,385.000000,1548.447998,387.112000,765392
2005-12-05,388.000000,388.750000,381.000000,1528.199951,382.049988,277016
2005-12-06,382.500000,392.424988,382.000000,1555.248047,388.812012,593908
2005-12-07,391.250000,400.250000,389.000000,1595.699951,398.924988,523980
2005-12-08,400.250000,406.250000,397.799988,1619.400024,404.850006,1062136
2005-12-09,405.000000,423.737000,403.037994,1686.248047,421.562012,995328
2005-12-12,422.500000,426.212006,410.274994,1649.348022,412.337006,1168036
2005-12-13,413.000000,420.000000,411.250000,1667.751953,416.937988,759484
2005-12-14,416.250000,425.000000,410.000000,1688.000000,422.000000,907456
2005-12-15,422.250000,424.987000,417.625000,1693.052002,423.263000,923896
2005-12-16,423.750000,432.500000,420.287994,1718.552002,429.638000,1628712
2005-12-19,429.750000,437.712006,429.725006,1732.900024,433.225006,553532
2005-12-20,434.674988,434.674988,421.750000,1692.599976,423.149994,571276
2005-12-21,423.750000,427.750000,418.750000,1686.248047,421.562012,433900
2005-12-22,423.750000,425.000000,420.000000,1683.651978,420.912994,320056
2005-12-23,422.500000,426.250000,415.388000,1671.800049,417.950012,450184
2005-12-26,418.750000,418.750000,413.787994,1662.751953,415.687988,213704
2005-12-27,412.750000,426.000000,412.500000,1700.348022,425.087006,272372
2005-12-28,423.500000,427.500000,420.263000,1689.151978,422.287994,324776
2005-12-29,424.000000,427.750000,421.013000,1703.699951,425.924988,221680
2005-12-30,425.000000,427.975006,422.662994,1702.447998,425.612000,324512
2006-01-02,426.750000,428.000000,421.274994,1689.900024,422.475006,178004
2006-01-03,421.250000,434.725006,421.250000,1731.500000,432.875000,468240
2006-01-04,433.674988,437.250000,430.500000,1744.248047,436.062012,546848
2006-01-05,436.000000,436.000000,430.500000,1725.900024,431.475006,318444
2006-01-06,431.750000,434.200012,424.750000,1705.248047,426.312012,328056
2006-01-09,427.537994,430.750000,421.037994,1691.651978,422.912994,515700
2006-01-10,423.000000,424.924988,415.000000,1671.651978,417.912994,566444
2006-01-12,416.750000,423.475006,404.500000,1678.248047,419.562012,2277384
2006-01-13,418.700012,422.850006,410.250000,1651.052002,412.763000,602804
2006-01-16,412.750000,412.750000,400.750000,1608.248047,402.062012,595460
2006-01-17,403.750000,410.000000,402.562012,1623.348022,405.837006,519420
2006-01-18,404.500000,406.000000,401.274994,1619.052002,404.763000,477216
2006-01-19,408.250000,413.725006,407.500000,1650.300049,412.575012,518252
2006-01-20,415.000000,417.475006,409.000000,1641.151978,410.287994,403200
2006-01-23,408.500000,408.750000,402.825012,1621.947998,405.487000,341400
2006-01-24,409.500000,411.875000,408.000000,1642.447998,410.612000,262476
2006-01-25,412.500000,414.500000,411.212006,1650.400024,412.600006,787252
2006-01-27,416.000000,416.250000,413.513000,1661.599976,415.399994,265584
2006-01-30,416.250000,419.500000,413.000000,1660.699951,415.174988,154820
2006-01-31,413.024994,419.950012,413.024994,1670.099976,417.524994,229272
2006-02-01,417.750000,419.000000,414.625000,1666.300049,416.575012,324736
2006-02-02,418.000000,419.000000,406.500000,1635.599976,408.899994,435468
2006-02-03,412.500000,412.500000,403.000000,1631.151978,407.787994,746468
2006-02-06,408.000000,421.263000,406.037994,1679.599976,419.899994,369272
2006-02-07,421.250000,423.000000,411.500000,1672.400024,418.100006,511396
2006-02-08,418.750000,421.250000,413.875000,1666.099976,416.524994,311816
2006-02-10,418.024994,418.750000,413.250000,1669.348022,417.337006,174812
2006-02-13,420.000000,420.000000,412.250000,1650.199951,412.549988,292476
2006-02-14,413.750000,415.000000,403.000000,1618.848022,404.712006,790272
2006-02-15,413.750000,413.750000,401.750000,1618.947998,404.737000,392708
2006-02-16,406.237000,408.500000,403.500000,1623.699951,405.924988,362404
2006-02-17,407.500000,413.812012,405.000000,1624.151978,406.037994,582612
2006-02-20,408.750000,412.000000,406.763000,1644.751953,411.187988,348364
2006-02-21,414.500000,416.250000,412.000000,1660.651978,415.162994,207748
2006-02-22,415.500000,417.424988,412.799988,1660.099976,415.024994,191984
2006-02-23,415.024994,422.725006,415.024994,1669.400024,417.350006,475108
2006-02-24,419.500000,419.750000,414.024994,1667.848022,416.962006,167380
2006-02-27,417.500000,424.000000,417.049988,1690.500000,422.625000,316292
2006-02-28,413.325012,425.000000,413.325012,1694.848022,423.712006,377264
2006-03-01,422.638000,437.000000,420.524994,1740.400024,435.100006,917728
2006-03-02,435.000000,438.325012,430.000000,1742.000000,435.500000,502544
2006-03-03,437.500000,437.750000,426.250000,1714.300049,428.575012,290968
2006-03-06,428.750000,438.750000,428.750000,1744.500000,436.125000,358236
2006-03-07,437.250000,439.500000,429.312012,1722.751953,430.687988,413352
2006-03-08,432.500000,435.000000,425.000000,1716.500000,429.125000,760688
2006-03-09,429.250000,431.950012,423.837006,1722.599976,430.649994,1292928
2006-03-10,434.000000,443.750000,430.250000,1764.348022,441.087006,1111464
2006-03-13,448.750000,461.250000,443.750000,1824.751953,456.187988,910936
2006-03-14,456.187988,459.975006,448.799988,1802.447998,450.612000,716400
2006-03-16,454.250000,458.750000,452.000000,1830.052002,457.513000,787336
2006-03-17,462.100006,469.750000,460.000000,1859.552002,464.888000,693540
2006-03-20,468.750000,478.750000,466.250000,1908.599976,477.149994,708136
2006-03-21,478.500000,483.700012,474.500000,1912.751953,478.187988,623912
2006-03-22,478.750000,479.500000,461.250000,1893.599976,473.399994,591684
2006-03-23,476.250000,479.950012,466.287994,1873.151978,468.287994,365692
2006-03-24,468.750000,474.924988,467.500000,1893.248047,473.312012,7500996
2006-03-27,473.750000,477.500000,470.587006,1890.848022,472.712006,378312
2006-03-28,474.750000,478.062012,470.250000,1887.699951,471.924988,252720
2006-03-29,470.000000,476.250000,466.750000,1899.248047,474.812012,594432
2006-03-30,476.388000,501.250000,476.388000,1968.151978,492.037994,667616
2006-03-31,492.500000,496.250000,475.250000,1914.151978,478.537994,325392
2006-04-03,482.250000,488.250000,480.500000,1947.447998,486.862000,229956
2006-04-04,488.750000,491.950012,483.812012,1947.848022,486.962006,276824
2006-04-05,488.000000,490.750000,479.750000,1929.947998,482.487000,366108
2006-04-07,487.000000,500.000000,470.000000,1888.800049,472.200012,1491172
2006-04-10,471.250000,479.500000,470.000000,1895.800049,473.950012,833124
2006-04-12,475.000000,475.000000,440.000000,1783.099976,445.774994,2150736
2006-04-13,455.000000,458.725006,425.000000,1796.848022,449.212006,1300496
2006-04-17,457.250000,477.500000,455.000000,1903.599976,475.899994,1864392
2006-04-18,500.000000,524.750000,500.000000,2012.699951,503.174988,2825928
2006-04-19,509.500000,512.500000,499.987000,2017.151978,504.287994,1439048
2006-04-20,507.500000,508.475006,494.625000,1988.500000,497.125000,784960
2006-04-21,502.250000,504.975006,492.500000,1994.052002,498.513000,584224
2006-04-24,500.274994,501.500000,491.537994,1975.500000,493.875000,577920
2006-04-25,495.000000,495.000000,474.500000,1927.599976,481.899994,978288
2006-04-26,482.750000,490.000000,478.513000,1942.348022,485.587006,532728
2006-04-27,489.500000,500.725006,485.250000,1951.900024,487.975006,994776
2006-04-28,475.524994,500.000000,452.750000,1982.099976,495.524994,911060
2006-05-02,500.000000,505.500000,495.250000,2010.651978,502.662994,434660
2006-05-03,505.362000,508.500000,502.750000,2028.248047,507.062012,180224
2006-05-04,507.500000,514.250000,500.250000,2034.099976,508.524994,262032
2006-05-05,510.475006,512.237000,498.500000,2003.900024,500.975006,347980
2006-05-08,500.000000,507.112000,500.000000,2019.447998,504.862000,154488
2006-05-09,503.750000,509.250000,501.375000,2015.052002,503.763000,216812
2006-05-10,504.562012,510.000000,502.000000,2023.947998,505.987000,230844
2006-05-11,506.075012,507.500000,501.513000,2020.500000,505.125000,279516
2006-05-12,500.000000,505.950012,495.000000,1996.848022,499.212006,411852
2006-05-15,500.524994,500.524994,482.912994,1965.900024,491.475006,566464
2006-05-16,493.750000,498.250000,479.950012,1978.947998,494.737000,430496
2006-05-17,500.000000,504.850006,497.750000,2015.699951,503.924988,220024
2006-05-18,500.000000,502.475006,476.250000,1922.300049,480.575012,738084
2006-05-19,490.250000,490.250000,463.750000,1894.699951,473.674988,645652
2006-05-22,480.000000,480.000000,441.250000,1784.599976,446.149994,626888
2006-05-23,447.500000,460.000000,427.500000,1824.400024,456.100006,809152
2006-05-24,457.500000,466.250000,443.750000,1792.699951,448.174988,556992
2006-05-25,455.000000,475.000000,436.513000,1874.751953,468.687988,478044
2006-05-26,473.774994,475.000000,461.250000,1859.751953,464.937988,356272
2006-05-29,467.500000,468.524994,460.049988,1845.900024,461.475006,438464
2006-05-30,463.649994,473.500000,458.750000,1861.651978,465.412994,663028
2006-05-31,460.000000,462.250000,433.750000,1782.599976,445.649994,907260
2006-06-01,448.750000,459.750000,425.000000,1711.900024,427.975006,984592
2006-06-02,422.500000,448.750000,421.312012,1788.099976,447.024994,720308
2006-06-05,448.750000,451.250000,438.763000,1766.800049,441.700012,443904
2006-06-06,435.000000,445.000000,424.500000,1739.651978,434.912994,602260
2006-06-07,425.250000,444.750000,425.000000,1710.947998,427.737000,697556
2006-06-08,425.250000,428.750000,403.750000,1645.099976,411.274994,690864
2006-06-09,400.000000,422.500000,400.000000,1674.151978,418.537994,480328
2006-06-12,417.500000,424.000000,405.625000,1638.151978,409.537994,570164
2006-06-13,395.000000,406.250000,390.100006,1570.400024,392.600006,487096
2006-06-14,386.500000,407.500000,363.750000,1487.500000,371.875000,2493720
2006-06-15,372.750000,392.200012,372.750000,1554.348022,388.587006,1021016
